Country,Name,Contact,CountryCode,Course,Currency_Code,Currency_x,Currency_y,Units,Buy,Sell
malaysia,Tammy Sparks,+1-916-814-3409,LB,C#,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
singapore,Dennis Davis,863.579.5246,MM,Python,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
ireland,Michael Stevens,001-652-497-9204x649,MW,PHP,EUR,Euro,European Euro,1,143.56,144.21
india,Linda Crawford,001-529-356-6331,TM,Java,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
haiti,Nicholas Robinson,526-791-8986x24729,GY,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
timor-leste,Joseph Rodgers,+1-490-442-2090x5084,PK,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
singapore,David Mcclure,9249682695,NI,Java,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
kiribati,Misty Smith,4719109081,CG,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
cyprus,Tanya Cantrell,335-334-7507x62841,GN,Java,EUR,Euro,European Euro,1,143.56,144.21
hong kong,Richard Reyes,313-744-0768x037,NR,C#,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
cyprus,Christopher Martin,593.697.2204x21137,LK,PHP,EUR,Euro,European Euro,1,143.56,144.21
sweden,Karen Brown,691.460.8150x867,LK,PHP,SEK,Swedish Krona,Swedish Kroner,1,12.29,12.34
croatia,Aimee Dixon,(295)350-4371,FJ,Java,EUR,Euro,European Euro,1,143.56,144.21
martinique,Jesus Harris,741-750-5935,HT,PHP,EUR,Euro,European Euro,1,143.56,144.21
andorra,David Martin,392.793.7342x558,VC,C#,EUR,Euro,European Euro,1,143.56,144.21
thailand,Bryan Hall,868.554.1155x29652,UZ,Python,THB,Baht,Thai Baht,1,3.62,3.63
cyprus,Kevin Gilbert,+1-415-422-4477x803,NI,Python,EUR,Euro,European Euro,1,143.56,144.21
japan,Angela Richardson,(419)338-4360,SO,Java,JPY,Yen,Japanese Yen,10,8.63,8.67
germany,Amanda Sanders,230.435.5514,MZ,PHP,EUR,Euro,European Euro,1,143.56,144.21
greenland,Dale Lynn,907-612-2975x0785,FJ,C#,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
greece,Andrew Warren,(370)879-4129x3480,GA,Python,EUR,Euro,European Euro,1,143.56,144.21
cyprus,Erika Thomas,(311)434-0551x59416,VU,Python,EUR,Euro,European Euro,1,143.56,144.21
el salvador,Arthur Carter,001-645-752-2756x43634,TH,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
french guiana,Kevin Downs,606-236-8246x89201,TG,Java,EUR,Euro,European Euro,1,143.56,144.21
cyprus,Michael Fernandez,721-354-8786x560,ME,C#,EUR,Euro,European Euro,1,143.56,144.21
austria,Jacob Jarvis,(257)543-1066x247,CA,Java,EUR,Euro,European Euro,1,143.56,144.21
malaysia,William Hubbard,(732)649-4241x41298,EC,PHP,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
ireland,Nathan Mitchell,+1-828-703-9495x6805,QA,C#,EUR,Euro,European Euro,1,143.56,144.21
denmark,Michele Ortiz,(703)218-3211x4018,BW,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
greece,Erika Marsh,+1-367-653-7296,LT,PHP,EUR,Euro,European Euro,1,143.56,144.21
greece,Daniel Salinas,(820)638-0228x87586,MV,PHP,EUR,Euro,European Euro,1,143.56,144.21
jersey,Edwin Murray,2407726047,AZ,Python,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
saint pierre and miquelon,Monica Garza,(756)854-9674,DO,PHP,EUR,Euro,European Euro,1,143.56,144.21
liechtenstein,Dr. Monica Stevens,718-226-4378x731,UA,C#,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
guam,Nathan Oliver,(680)231-8967x989,CH,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
american samoa,Alexis Waters,(512)992-2853x301,EC,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
liechtenstein,Danny Brown,(384)897-3712,KE,PHP,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
puerto rico,Jose Marquez,732-906-9340x8078,IL,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
panama,Matthew Cox,001-481-639-6009x8725,GN,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
mayotte,Andrew Fleming,2756292496,BH,C#,EUR,Euro,European Euro,1,143.56,144.21
american samoa,Amy Lowery,(878)647-4125x06639,IQ,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
lithuania,Michael Flores,(780)315-2427x56603,GR,C#,EUR,Euro,European Euro,1,143.56,144.21
saudi arabia,Gabrielle Cooper,5783373156,UZ,Python,SAR,Saudi Riyal,Saudi Arabian Riyal,1,35.55,35.71
switzerland,Marisa Rodriguez,508.487.4239x428,BA,Java,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
guernsey,Anne Liu,718.364.5989x0432,TM,C#,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
palau,Francisco May,401.742.5053x2845,SA,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
martinique,Danielle Petersen,2568475743,PE,Python,EUR,Euro,European Euro,1,143.56,144.21
croatia,Edward Hoffman,748-245-0457,GA,C#,EUR,Euro,European Euro,1,143.56,144.21
singapore,Melissa Smith,(953)603-7530,TD,Python,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
french guiana,Joyce Hill,+1-419-212-5221x10459,UG,Python,EUR,Euro,European Euro,1,143.56,144.21
latvia,Beth Mitchell,(434)442-3735x299,PY,C#,EUR,Euro,European Euro,1,143.56,144.21
japan,Mark Johnson,+1-491-502-0204x3548,CH,PHP,JPY,Yen,Japanese Yen,10,8.63,8.67
mayotte,Mitchell Briggs,(310)734-7585x4848,BR,Python,EUR,Euro,European Euro,1,143.56,144.21
norfolk island,Jerry Fowler,(965)918-8381x00491,TG,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
guam,Joseph Scott,490.868.7113,SL,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
lithuania,Deborah Barker,(668)960-7594x74336,TJ,Python,EUR,Euro,European Euro,1,143.56,144.21
mayotte,Sandra Jackson,(771)474-3285,PT,C#,EUR,Euro,European Euro,1,143.56,144.21
croatia,Charles Harris,810-366-1071,UY,Python,EUR,Euro,European Euro,1,143.56,144.21
el salvador,Timothy Garrett,4735501646,TG,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
china,Aaron Wright,849-705-1883x00049,IT,Python,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
timor-leste,Mariah Martin,917-918-9569,MY,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
ireland,Michael Nguyen,(965)925-0764x9640,FJ,C#,EUR,Euro,European Euro,1,143.56,144.21
bahrain,Scott Rivas,999.752.7362x7419,IR,PHP,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
spain,Lori Gordon MD,320-236-7905x35198,UA,Python,EUR,Euro,European Euro,1,143.56,144.21
guam,Robyn Green,+1-452-872-2882x987,CR,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
india,David Anderson,(257)476-0000,NL,C#,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
guam,Elizabeth Mills,(545)289-1882,KZ,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
estonia,Amanda Esparza,219.306.5918x938,GA,PHP,EUR,Euro,European Euro,1,143.56,144.21
panama,Frederick Raymond,412-239-9602x20310,CY,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
malaysia,Dennis Cox,+1-440-612-4654x832,GQ,Python,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
cyprus,Anthony Neal,333.202.6421,HN,Python,EUR,Euro,European Euro,1,143.56,144.21
isle of man,William Rodriguez,+1-899-635-9677x9925,PG,C#,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
timor-leste,Tammy Robertson,(568)389-3303x84229,SC,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
japan,Roberto Bryant,001-992-753-8510x9332,SK,PHP,JPY,Yen,Japanese Yen,10,8.63,8.67
kuwait,James Henderson,001-548-750-2902x921,GD,Python,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
saudi arabia,Derek Morgan,+1-677-942-9591x74616,KH,Java,SAR,Saudi Riyal,Saudi Arabian Riyal,1,35.55,35.71
bhutan,Scott Powers,914.900.8111,NL,Java,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
ecuador,Madison Aguirre,(922)804-8682,ZM,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
palau,Ronald Hodge,(583)220-0286x4182,BH,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
lithuania,Amanda Benson,001-723-311-7788x82727,RS,Python,EUR,Euro,European Euro,1,143.56,144.21
andorra,Erica Baker,001-755-361-9255x050,CM,Python,EUR,Euro,European Euro,1,143.56,144.21
australia,Kevin Smith,717.614.8614x356,CN,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
puerto rico,Michael Long,(298)633-8392x799,BI,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
india,Russell Harris,+1-525-953-3979x926,KW,Java,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
martinique,Bill Garrett,(431)890-2398x30224,GT,Java,EUR,Euro,European Euro,1,143.56,144.21
belgium,Jeffrey Miller,301.291.4377x220,VU,Python,EUR,Euro,European Euro,1,143.56,144.21
slovenia,Benjamin Andrews,(672)813-4267,JO,C#,EUR,Euro,European Euro,1,143.56,144.21
italy,Michael Bennett,7788022335,JP,C#,EUR,Euro,European Euro,1,143.56,144.21
bahrain,Paige Browning,509-635-8883,NL,Python,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
qatar,Anthony Daniels,+1-799-480-9452x052,BT,Python,QAR,Qatari Rial,Qatari Riyal,1,36.57,36.73
ecuador,Andrea Scott,751-850-4463x3224,BF,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
greece,Donna White,+1-549-802-7195x417,BN,PHP,EUR,Euro,European Euro,1,143.56,144.21
palau,Erin Smith,242-549-6942x44458,BS,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
japan,Destiny Rubio,230.798.0430,BZ,C#,JPY,Yen,Japanese Yen,10,8.63,8.67
denmark,Gavin Gordon,5124532893,AM,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
denmark,Dean Schmidt,+1-225-761-8457x715,GM,PHP,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
finland,Evan Burton,584-385-9114,PH,C#,EUR,Euro,European Euro,1,143.56,144.21
cyprus,Andrew Simpson,001-954-685-7286x0108,LT,PHP,EUR,Euro,European Euro,1,143.56,144.21
mayotte,Haley Moore,001-533-592-5814,ER,PHP,EUR,Euro,European Euro,1,143.56,144.21
singapore,Jesus Wilson,440-361-3007x90147,MG,Python,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
panama,Chase Ramsey,+1-346-473-1649x268,FM,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
saudi arabia,Kimberly Kennedy,001-359-606-6561,MR,PHP,SAR,Saudi Riyal,Saudi Arabian Riyal,1,35.55,35.71
kuwait,Rachel Gray,001-770-364-9910x64292,SY,Python,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
andorra,Lisa Fitzgerald,+1-928-200-4869x7192,CD,Java,EUR,Euro,European Euro,1,143.56,144.21
ireland,Kristina West,898-221-4516x576,IS,PHP,EUR,Euro,European Euro,1,143.56,144.21
nauru,Tara Jackson,7876754735,MR,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
portugal,Ashley Bowman,757-639-6346x8700,DJ,C#,EUR,Euro,European Euro,1,143.56,144.21
cyprus,Holly Peterson,557-591-1659x57115,US,PHP,EUR,Euro,European Euro,1,143.56,144.21
montenegro,Joanna Hart,917.487.4756x78508,CL,PHP,EUR,Euro,European Euro,1,143.56,144.21
guadeloupe,Troy Moss MD,(509)585-9599x23766,DO,C#,EUR,Euro,European Euro,1,143.56,144.21
martinique,Troy Evans,700-554-0674,AF,PHP,EUR,Euro,European Euro,1,143.56,144.21
andorra,Mary Marquez,001-876-688-9344x470,PG,Java,EUR,Euro,European Euro,1,143.56,144.21
croatia,Tina Wright,+1-917-336-1701,BS,Python,EUR,Euro,European Euro,1,143.56,144.21
italy,Ana James,933-472-5567x8793,LY,C#,EUR,Euro,European Euro,1,143.56,144.21
italy,Bryan Torres,+1-641-709-4156x34498,AO,C#,EUR,Euro,European Euro,1,143.56,144.21
sweden,Jason Myers,(512)893-2601,IS,Java,SEK,Swedish Krona,Swedish Kroner,1,12.29,12.34
hong kong,Mary Bennett,+1-233-481-5087x68639,TN,PHP,HKD,Hong Kong Dollar,Hong Kong Dollar,1,17.05,17.12
france,Amy Brown,933.214.3289x7514,TH,Java,EUR,Euro,European Euro,1,143.56,144.21
norfolk island,David Blanchard,001-796-289-8027,CV,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
estonia,Joseph Smith,368-558-1686,LB,Java,EUR,Euro,European Euro,1,143.56,144.21
greenland,Mark Erickson,2472111760,LS,Python,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
malta,Karen Gray,001-910-338-6348x99529,AL,Python,EUR,Euro,European Euro,1,143.56,144.21
luxembourg,David Berry,(603)461-7328,MA,Python,EUR,Euro,European Euro,1,143.56,144.21
italy,Austin Morrow,001-642-409-8921,ZM,C#,EUR,Euro,European Euro,1,143.56,144.21
saudi arabia,Vincent Kelly,986-247-5448x238,MG,Python,SAR,Saudi Riyal,Saudi Arabian Riyal,1,35.55,35.71
american samoa,Rachel Baker DVM,001-738-335-1487,ZA,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
china,Kayla Johnson,552.311.6974,SV,Java,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
greenland,Tammy Carter,419.457.0959,AR,Python,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
saint pierre and miquelon,Andrew Blake,647-841-1953x80043,HR,Python,EUR,Euro,European Euro,1,143.56,144.21
saint pierre and miquelon,Richard Lopez,001-467-724-0367x995,IS,Python,EUR,Euro,European Euro,1,143.56,144.21
switzerland,Martin Snow,553.686.9439x610,BD,Python,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
greenland,Bryan Wall,7888081122,HN,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
australia,Gary Duncan,+1-438-883-5534,AT,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
spain,Bryce Wilkinson,332.430.2510x374,CN,Python,EUR,Euro,European Euro,1,143.56,144.21
haiti,Toni Tucker,869.733.1221x7411,TL,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
kuwait,Steven Gallegos,933.883.6573x478,CU,C#,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
croatia,Michael Rivera,911-795-1745x4511,PK,Java,EUR,Euro,European Euro,1,143.56,144.21
china,Brenda Olson,001-201-524-2552x696,BF,Python,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
guadeloupe,Barbara Smith,623-317-6895,CY,Java,EUR,Euro,European Euro,1,143.56,144.21
cyprus,Reginald Ramirez,+1-438-757-7488x7432,MY,C#,EUR,Euro,European Euro,1,143.56,144.21
austria,David Ross,7628143653,AZ,Python,EUR,Euro,European Euro,1,143.56,144.21
christmas island,Wendy Jackson,784.778.0134,JO,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
luxembourg,Nicholas Walker,+1-595-246-3077x51922,LK,PHP,EUR,Euro,European Euro,1,143.56,144.21
germany,Kathryn Mason,754-797-7031,TZ,PHP,EUR,Euro,European Euro,1,143.56,144.21
italy,Emily Huynh,529.235.4607x7258,AO,PHP,EUR,Euro,European Euro,1,143.56,144.21
luxembourg,Lori Garcia,(657)558-6917,NI,C#,EUR,Euro,European Euro,1,143.56,144.21
australia,Melissa Decker,001-554-539-3464x10902,FJ,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
france,Christina Murphy,+1-817-628-1955x24875,GQ,Python,EUR,Euro,European Euro,1,143.56,144.21
italy,Mary Nielsen,001-924-946-2304x2000,GY,C#,EUR,Euro,European Euro,1,143.56,144.21
kuwait,Karla Brandt,+1-640-291-3640x7810,NE,Java,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
guernsey,Kara Yoder,(878)766-1847x498,DO,PHP,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
guadeloupe,Jeffrey Gould,(655)864-0420x99667,IS,PHP,EUR,Euro,European Euro,1,143.56,144.21
monaco,Denise Medina,(586)433-9656x2540,CM,Java,EUR,Euro,European Euro,1,143.56,144.21
palau,Zachary Henson,421-628-7893,GE,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
cyprus,Robert Garcia,+1-659-655-3695x2143,CN,PHP,EUR,Euro,European Euro,1,143.56,144.21
belgium,Kyle Smith,518-860-8064,CG,C#,EUR,Euro,European Euro,1,143.56,144.21
china,Donna Lawrence,+1-298-562-3003x01238,CG,Python,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
belgium,John Kirk,388.530.2544,CN,Java,EUR,Euro,European Euro,1,143.56,144.21
montenegro,Henry Ballard,643.322.1231x07785,TR,Python,EUR,Euro,European Euro,1,143.56,144.21
norfolk island,Michael Cole,+1-566-791-5568x955,ZM,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
slovenia,David Thompson,634-637-4176x0294,SE,C#,EUR,Euro,European Euro,1,143.56,144.21
austria,Jeremy Patton,+1-694-623-4825x73466,,PHP,EUR,Euro,European Euro,1,143.56,144.21
malta,David Santos,(414)551-6136x0571,PT,Java,EUR,Euro,European Euro,1,143.56,144.21
greenland,Benjamin Ewing,(771)555-9306x93483,BB,C#,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
french guiana,Joshua Robles,+1-310-797-0797x18169,TM,PHP,EUR,Euro,European Euro,1,143.56,144.21
italy,Michael Wong,+1-553-766-2313x62217,FJ,PHP,EUR,Euro,European Euro,1,143.56,144.21
nauru,Joel Bennett,308-859-1086,NL,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
bhutan,Kevin Bryant,(385)649-9529,PK,PHP,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
luxembourg,Susan Hunt,(663)819-7391x3464,AG,Python,EUR,Euro,European Euro,1,143.56,144.21
estonia,Jeffrey Medina,+1-275-629-6910x094,OM,C#,EUR,Euro,European Euro,1,143.56,144.21
guadeloupe,Erin Warren,954-391-5726x79310,PA,Python,EUR,Euro,European Euro,1,143.56,144.21
norfolk island,John Brown,001-799-796-3493,SB,C#,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
switzerland,William Dixon,(752)915-9741x22897,CH,Python,CHF,Swiss Franc,Swiss Franc,1,147.0,147.66
lithuania,Matthew Brown,+1-282-335-0840x5286,NL,PHP,EUR,Euro,European Euro,1,143.56,144.21
puerto rico,Jennifer Owens,001-426-554-9864x846,CN,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
kuwait,Ashley Potts,519.357.4731,MN,Java,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
tuvalu,Amy Farley,745.584.8150x381,FR,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
bahrain,Eric Gilbert,642.405.9472x5796,VA,Java,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
american samoa,Angela Young,356-503-6164,PL,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
french guiana,Jorge Nichols,327.670.7998,NR,Python,EUR,Euro,European Euro,1,143.56,144.21
china,Nicholas Arellano,+1-966-474-7794x8422,IR,Java,CNY,Yuan Renminbi,Chinese Yuan,1,18.47,18.55
tuvalu,Christine Middleton,+1-281-553-1664x5497,LR,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
estonia,Kathryn Wilson,+1-538-863-4291x125,KR,Python,EUR,Euro,European Euro,1,143.56,144.21
qatar,Jill Rodriguez,+1-264-435-1037x6537,KZ,Python,QAR,Qatari Rial,Qatari Riyal,1,36.57,36.73
singapore,Chelsey Wilcox,478.828.4218x70550,AG,C#,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
lithuania,Terry Rich,824.681.6918x8248,CY,Java,EUR,Euro,European Euro,1,143.56,144.21
qatar,Valerie Smith,+1-593-203-1046x2583,AE,PHP,QAR,Qatari Rial,Qatari Riyal,1,36.57,36.73
germany,Deanna Aguilar,(896)555-8572x378,FJ,Java,EUR,Euro,European Euro,1,143.56,144.21
ecuador,Mark Baxter,7166457205,AT,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
haiti,Joel Dennis,876-645-0949,ET,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
andorra,Linda Peters,(771)278-4973,CZ,Python,EUR,Euro,European Euro,1,143.56,144.21
palau,Brandon Black,(208)365-3913,AO,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
martinique,Eduardo Price,+1-600-262-8308x099,IE,Java,EUR,Euro,European Euro,1,143.56,144.21
germany,Eric Hudson,988-301-8813,LV,Python,EUR,Euro,European Euro,1,143.56,144.21
luxembourg,Mackenzie Williams,358.496.2487,SZ,Python,EUR,Euro,European Euro,1,143.56,144.21
guadeloupe,Michael Patterson,3659411316,BZ,C#,EUR,Euro,European Euro,1,143.56,144.21
monaco,Kara Mercado,924-871-7650x628,TZ,C#,EUR,Euro,European Euro,1,143.56,144.21
andorra,Lorraine Sanchez,885-875-3847,JO,Java,EUR,Euro,European Euro,1,143.56,144.21
canada,Jacob Robertson,8394658430,CO,PHP,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
palau,Robert Schroeder,386-447-8347x11453,IL,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
malta,Perry Brown,001-719-502-6114,CO,C#,EUR,Euro,European Euro,1,143.56,144.21
cyprus,Samuel Moss,+1-733-265-7511,HT,Python,EUR,Euro,European Euro,1,143.56,144.21
latvia,Brandon Park,479-470-1426x261,LA,PHP,EUR,Euro,European Euro,1,143.56,144.21
malaysia,Meghan Hayes,496.428.6384x28984,BY,C#,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
italy,Amy Bailey,(329)920-2751,AE,Java,EUR,Euro,European Euro,1,143.56,144.21
denmark,Danny Reyes,(938)210-0643,GE,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
martinique,Carol Potter,(880)497-7523x22406,TL,C#,EUR,Euro,European Euro,1,143.56,144.21
kuwait,Joseph Robinson,4668742642,LU,Java,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
christmas island,Laura Johnson,866.970.2549x9302,LY,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
singapore,Derek Anderson,416.612.8018x847,RO,PHP,SGD,Singapore Dollar,Singapore Dollar,1,98.53,98.98
cyprus,Michael Reid,(264)636-3318,KP,Python,EUR,Euro,European Euro,1,143.56,144.21
australia,Candice Campbell,+1-761-368-6751,JO,PHP,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
germany,Meghan Nguyen,587-374-6311,KG,C#,EUR,Euro,European Euro,1,143.56,144.21
bhutan,Gabrielle Casey,001-714-322-5816x778,FJ,Java,INR,Indian Rupee,Indian Rupee,100,160.0,160.15
malaysia,Marie Hamilton,(264)222-5565x58300,AO,C#,MYR,Malaysian Ringgit,Malaysian Ringgit,1,28.14,28.27
haiti,Derrick Hutchinson,001-805-283-9950x2264,RS,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
ireland,Rickey Morgan,001-846-791-5963x222,NI,C#,EUR,Euro,European Euro,1,143.56,144.21
nauru,Edward Swanson,001-301-586-5543,FR,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
australia,Michael Smith,211-703-2168,RO,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
estonia,Cassidy Lang,+1-997-960-9002x8706,KZ,Java,EUR,Euro,European Euro,1,143.56,144.21
puerto rico,Terri Park,8892490461,LV,Java,USD,US Dollar,U.S. Dollar,1,133.32,133.92
jersey,Thomas Buckley,261.655.3202,MT,Python,GBP,Pound Sterling,UK Pound Sterling,1,167.27,168.02
greece,Ryan Smith,749-955-7566x01889,DJ,Python,EUR,Euro,European Euro,1,143.56,144.21
montenegro,Kayla Mcgrath,(255)822-7476,NI,C#,EUR,Euro,European Euro,1,143.56,144.21
canada,Susan Duncan,(827)440-8624x828,MA,Python,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
denmark,Ashley Best,338.957.2331,SC,Python,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
kuwait,Karen Murray,272.993.0754x64149,JM,C#,KWD,Kuwaiti Dinar,Kuwaity Dinar,1,433.7,435.65
haiti,Michael Mcdonald,+1-921-925-3482x5183,CD,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
andorra,Erica Cole DVM,(221)396-6714,UA,C#,EUR,Euro,European Euro,1,143.56,144.21
panama,Mary Newton,9794005541,ET,Python,USD,US Dollar,U.S. Dollar,1,133.32,133.92
cyprus,William Rollins,+1-945-231-6890x289,KP,C#,EUR,Euro,European Euro,1,143.56,144.21
greenland,Jacqueline Hughes,571-549-0063x5422,GA,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
tuvalu,Anna Santos,835-205-4687x6109,ML,Python,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
malta,Victor Johnson,(422)770-7469x004,CI,C#,EUR,Euro,European Euro,1,143.56,144.21
norfolk island,Anthony Arnold,(250)784-0914x54930,CG,Java,AUD,Australian Dollar,Australian Dollar,1,88.11,88.51
thailand,Miguel Hampton,001-358-799-9150x22971,SO,Java,THB,Baht,Thai Baht,1,3.62,3.63
bahrain,Dean Marsh MD,251.292.8092,ES,C#,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
denmark,Dustin Valdez,541-935-7645,MX,Java,DKK,Danish Krone,Danish Kroner,1,19.25,19.33
canada,Candice Davis,356-368-4265x58201,DZ,PHP,CAD,Canadian Dollar,Canadian Dollar,1,97.47,97.91
bahrain,Michael Ortiz,850-463-7426x637,BO,Java,BHD,Bahraini Dinar,Bahrain Dinar,1,353.6,355.19
american samoa,Robert Jones,+1-399-990-8241x0715,MD,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
san marino,Joy Perkins,509-541-8159,VN,Java,EUR,Euro,European Euro,1,143.56,144.21
timor-leste,Monique Young,297-207-0846x44948,SD,C#,USD,US Dollar,U.S. Dollar,1,133.32,133.92
american samoa,Deborah Pace,787.524.7170,HN,PHP,USD,US Dollar,U.S. Dollar,1,133.32,133.92
